age,gender,service_branch,rank,MOS,years_of_service,marital_status,dependents,education_level,months_until_contract_end,total_training_hours,specialized_courses_completed,training_score_average,certifications_held,days_since_last_training,skills_current,training_budget_spent,health_index,physical_fitness_score,medical_restrictions,days_on_medical_leave,mental_health_status,wellness_program_participation,annual_leave_taken,emergency_leave_incidents,unauthorized_absences,leave_balance,leave_to_service_ratio,total_deployments,months_deployed_last_3yrs,deployment_type,months_since_last_deployment,mission_performance_rating,combat_exposure_level,performance_review_score,commendations,disciplinary_actions,leadership_potential_score,promotion_eligible,peer_rating_score,civilian_job_offers,financial_stress_indicator,family_support_score,relocation_willingness,attrition_risk,readiness_score,training_recency_score,deployment_recency_score,contract_pressure,contract_urgency_score,time_in_rank_estimate,training_gap,training_hours_per_year_service,health_performance_index,leave_to_deployment_ratio,skill_decay_factor,fitness_to_age_ratio,deployments_per_year,commendations_to_discipline_ratio,training_efficiency,leave_utilization_rate,deployment_load,unit_avg_readiness,relative_readiness,branch_attrition_rate,mos_retention_rate,peer_group_performance,performance_trajectory,rank_avg_health,wellness_red_flag,high_stress_indicator,deployment_fatigue,low_engagement,career_stagnation,retention_risk_composite
35,Male,Navy,NCO,Administration,6,Widowed,0,Associate,31,764,2,73.7,4,397,False,3365,87.5,88.6,False,8.0,Excellent,True,3,1.0,0,27,0.5,1,11,Domestic,15,4,Low,100.0,5,0,61.9,True,100.0,0.0,Low,53.6,Medium,LOW_RISK,62.9,0.11018929202346904,0.2865047968601901,0,0.3541666666666667,1,1,127.33333333333333,87.5,0.2727272727272727,0.0,2.531428571428571,0.16666666666666666,5.0,147.4,0.1,0.1527777777777778,70.65357142857142,-7.753571428571426,0.04433497536945813,0.9166666666666666,81.72773722627738,Above Average,84.65279329608938,0,0,0,0,0,0
29,Female,Navy,Junior,Armor,7,Single,1,Bachelor,43,852,1,77.9,1,79,True,4547,78.6,59.4,False,2.0,Good,False,21,0.0,0,9,3.0,3,35,Domestic,21,4,Low,81.0,4,0,61.1,True,71.0,0.0,Low,97.7,Low,LOW_RISK,83.0,0.6447524148071964,0.17377394345044514,0,0.10416666666666667,7,0,121.71428571428571,63.666,0.6,0.6447524148071964,2.0482758620689654,0.42857142857142855,4.0,77.9,0.7,0.4166666666666667,68.59722222222223,14.402777777777771,0.04433497536945813,0.9142857142857143,81.27435897435898,Average,87.2337972166998,0,0,1,0,0,1
29,Female,Army,Junior,Signal,6,Married,2,High School,23,748,0,77.5,3,705,False,0,85.8,95.4,False,4.0,Fair,True,8,0.0,0,22,1.33,3,31,Domestic,23,2,Low,98.4,5,2,63.5,False,100.0,0.0,Medium,69.1,High,LOW_RISK,65.1,0.019907342077733686,0.1470964673929768,0,0.5208333333333334,6,1,124.66666666666667,84.4272,0.25806451612903225,0.0,3.2896551724137932,0.5,2.5,0.0,0.26666666666666666,0.4305555555555556,67.64999999999999,-2.549999999999997,0.06393442622950819,0.9154929577464789,81.27435897435898,Above Average,87.2337972166998,0,0,1,1,1,2
34,Female,Navy,Officer,Engineer,24,Married,0,Bachelor,26,2000,10,80.2,7,418,False,18491,76.6,64.0,False,9.0,Fair,False,20,0.0,0,10,0.83,8,33,International,35,3,Low,87.5,10,0,76.2,True,80.5,2.0,Low,47.1,Medium,LOW_RISK,71.4,0.09805544232976116,0.05411376622282161,0,0.4583333333333333,14,1,83.33333333333333,67.02499999999999,0.6060606060606061,0.0,1.8823529411764706,0.3333333333333333,10.0,802.0,0.6666666666666666,0.11458333333333333,73.88333333333334,-2.4833333333333343,0.04433497536945813,0.9482758620689655,81.71122448979591,Above Average,82.6136690647482,0,1,1,0,0,5
27,Female,Army,NCO,Military Police,8,Married,4,High School,44,1057,3,79.5,4,242,True,7423,91.3,73.3,False,12.0,Good,False,19,0.0,0,11,2.38,4,5,International,18,4,Low,86.1,4,0,42.8,True,85.7,1.0,High,61.2,Medium,LOW_RISK,71.2,0.2606844923563118,0.22313016014842982,0,0.08333333333333333,3,0,132.125,78.60929999999999,3.8,0.2606844923563118,2.714814814814815,0.5,4.0,238.5,0.6333333333333333,0.052083333333333336,73.65185185185184,-2.451851851851842,0.06393442622950819,0.9696969696969697,81.72773722627738,Above Average,84.65279329608938,0,1,0,0,0,4
21,Male,Navy,Junior,Cyber Operations,4,Single,1,Bachelor,15,408,0,92.8,0,51,True,301,74.3,51.3,False,5.0,Good,False,23,0.0,0,7,5.75,3,13,Combat,17,3,Low,93.8,3,0,48.8,True,93.9,0.0,Low,35.0,High,LOW_RISK,81.6,0.7532686564546568,0.2425210746356487,0,0.6875,4,0,102.0,69.6934,1.7692307692307692,0.7532686564546568,2.4428571428571426,0.75,3.0,0.0,0.7666666666666667,0.2708333333333333,70.29583333333333,11.30416666666666,0.04433497536945813,0.935064935064935,82.14514106583071,Above Average,87.2337972166998,0,1,0,0,0,2
27,Male,Army,Junior,Cyber Operations,4,Married,2,High School,31,385,3,60.0,3,384,False,7160,89.0,76.1,False,7.0,Excellent,False,10,0.0,0,20,2.5,3,7,Domestic,31,5,Low,89.8,6,0,58.7,True,100.0,0.0,Medium,17.8,High,LOW_RISK,59.7,0.1184418290138037,0.07552184450877376,0,0.3541666666666667,4,1,96.25,79.922,1.4285714285714286,0.0,2.8185185185185184,0.75,6.0,180.0,0.3333333333333333,0.14583333333333334,70.29583333333333,-10.595833333333331,0.06393442622950819,0.935064935064935,82.14514106583071,Above Average,87.2337972166998,0,1,0,0,0,2
27,Female,Army,Junior,Infantry,4,Single,2,Master,26,769,0,82.4,0,375,False,0,89.7,64.3,False,6.0,Good,True,18,1.0,0,12,4.5,3,33,Domestic,26,4,Low,88.3,10,0,37.1,True,91.5,0.0,Medium,89.1,High,LOW_RISK,60.2,0.12451447144412296,0.11455884399268773,0,0.4583333333333333,4,1,192.25,79.2051,0.5454545454545454,0.0,2.3814814814814813,0.75,10.0,0.0,0.6,0.6875,68.40322580645162,-8.203225806451613,0.06393442622950819,0.9142857142857143,82.14514106583071,Above Average,87.2337972166998,0,0,1,0,0,1
28,Male,Navy,NCO,Special Forces,13,Single,1,Associate,21,495,2,80.7,4,206,True,0,100.0,98.4,False,0.0,Concern,False,16,3.0,0,14,1.23,3,22,Domestic,22,4,Low,100.0,4,0,56.4,True,99.1,0.0,Medium,52.4,Medium,LOW_RISK,78.6,0.31840075797358297,0.1598797460796939,0,0.5625,8,0,38.07692307692308,100.0,0.7272727272727273,0.31840075797358297,3.5142857142857147,0.23076923076923078,4.0,161.4,0.5333333333333333,0.14102564102564102,71.82413793103449,6.775862068965509,0.04433497536945813,0.9620253164556962,82.27122302158274,Above Average,84.65279329608938,1,0,0,0,0,2
39,Male,Army,NCO,Aviation,13,Single,2,Doctorate,3,997,3,78.7,3,489,False,10260,66.2,64.5,False,15.0,Good,True,16,0.0,0,14,1.23,3,6,Combat,35,3,Moderate,74.1,4,0,36.8,False,81.3,1.0,High,70.4,Medium,HIGH_RISK,56.4,0.06609470331898892,0.05411376622282161,1,0.9375,8,1,76.6923076923077,49.0542,2.6666666666666665,0.0,1.6538461538461537,0.23076923076923078,4.0,236.10000000000002,0.5333333333333333,0.038461538461538464,70.88181818181819,-14.481818181818191,0.06393442622950819,0.9666666666666667,82.27122302158274,Below Average,84.65279329608938,1,1,0,0,1,9
38,Female,Air Force,NCO,Infantry,15,Married,0,Bachelor,44,1450,9,72.9,5,381,False,13841,100.0,69.6,False,9.0,Excellent,True,15,0.0,0,15,1.0,5,10,International,11,4,Low,76.3,2,0,44.4,True,67.5,0.0,Low,58.7,Medium,LOW_RISK,60.8,0.12043240152376271,0.39984965434484737,0,0.08333333333333333,10,1,96.66666666666667,76.3,1.5,0.0,1.831578947368421,0.3333333333333333,2.0,656.1,0.5,0.05555555555555555,70.7,-9.900000000000006,0.08021390374331551,0.9142857142857143,82.27122302158274,Below Average,84.65279329608938,0,0,0,0,0,0
29,Male,Air Force,NCO,Human Resources,5,Married,5,Bachelor,6,596,4,78.5,4,311,True,3293,94.3,84.8,False,8.0,Excellent,False,21,2.0,0,9,4.2,1,15,International,27,3,Low,78.3,4,0,44.8,True,79.3,0.0,High,70.4,Medium,LOW_RISK,69.8,0.1776788133890818,0.10539922456186433,1,0.875,0,0,119.2,73.8369,1.4,0.1776788133890818,2.924137931034483,0.2,4.0,314.0,0.7,0.25,73.8103448275862,-4.010344827586209,0.08021390374331551,0.9577464788732395,84.10000000000001,Below Average,84.65279329608938,0,1,0,0,0,5
20,Male,Air Force,Junior,Cyber Operations,0,Single,4,Associate,34,513,4,63.7,2,375,False,12514,100.0,100.0,False,14.0,Excellent,True,20,3.0,0,10,20.0,2,7,Combat,34,2,Moderate,97.4,3,0,59.7,False,81.45,0.0,High,58.1,Medium,LOW_RISK,68.7,0.12451447144412296,0.05881647164242988,0,0.2916666666666667,0,1,513.0,97.4,2.857142857142857,0.0,5.0,2.0,3.0,254.8,0.6666666666666666,0.5833333333333334,70.29583333333333,-1.5958333333333314,0.08021390374331551,0.935064935064935,82.14514106583071,Average,87.2337972166998,0,1,0,0,0,2
25,Male,Navy,Junior,Cyber Operations,4,Divorced,5,Bachelor,3,341,2,82.1,3,632,False,5558,97.0,100.0,False,11.0,Good,False,15,0.0,0,15,3.75,2,21,Domestic,18,1,Low,96.2,7,0,62.4,True,100.0,3.0,High,51.9,High,HIGH_RISK,73.4,0.029863714091159718,0.22313016014842982,1,0.9375,4,1,85.25,93.314,0.7142857142857143,0.0,4.0,0.5,7.0,164.2,0.5,0.4375,70.29583333333333,3.1041666666666714,0.04433497536945813,0.935064935064935,82.14514106583071,Above Average,87.2337972166998,0,1,0,0,0,7
25,Male,Army,Junior,Intelligence,7,Divorced,4,Bachelor,7,474,5,83.9,3,592,False,6647,78.5,48.1,False,3.0,Fair,False,12,0.0,0,18,1.71,3,20,Domestic,27,1,Low,76.9,4,0,55.8,True,71.6,0.0,High,69.2,Low,MEDIUM_RISK,54.0,0.03729526556693442,0.10539922456186433,1,0.8541666666666666,7,1,67.71428571428571,60.3665,0.6,0.0,1.9240000000000002,0.42857142857142855,4.0,419.5,0.4,0.23809523809523808,66.50810810810812,-12.508108108108118,0.06393442622950819,0.90625,81.27435897435898,Average,87.2337972166998,0,1,0,0,0,5
29,Female,Army,NCO,Military Police,5,Divorced,3,High School,38,334,7,73.0,4,42,True,13898,93.3,73.6,True,9.0,Excellent,False,11,0.0,0,19,2.2,2,35,International,4,4,Low,64.1,1,3,48.9,False,81.45,0.0,High,65.2,Low,LOW_RISK,77.0,0.7918895663367816,0.7165313105737893,0,0.20833333333333334,0,0,66.8,59.80529999999999,0.3142857142857143,0.7918895663367816,2.5379310344827584,0.4,0.3333333333333333,511.0,0.36666666666666664,0.5833333333333334,73.65185185185184,3.348148148148155,0.06393442622950819,0.9696969696969697,84.10000000000001,Below Average,84.65279329608938,0,1,1,1,0,4
40,Male,Air Force,NCO,Engineer,12,Divorced,1,Bachelor,21,1024,7,99.4,4,533,False,13526,76.7,54.3,False,6.0,Good,True,15,0.0,0,15,1.25,5,6,Combat,17,3,Moderate,80.6,2,0,46.0,True,87.4,0.0,Low,70.4,Medium,LOW_RISK,64.9,0.05176137257323163,0.2425210746356487,0,0.5625,7,1,85.33333333333333,61.82019999999999,2.5,0.0,1.3575,0.4166666666666667,2.0,695.8000000000001,0.5,0.041666666666666664,74.07058823529412,-9.170588235294119,0.08021390374331551,0.9482758620689655,82.27122302158274,Average,84.65279329608938,0,0,0,0,0,0
18,Male,Air Force,Junior,Armor,3,Single,1,Bachelor,42,564,4,78.8,3,522,False,8614,89.1,87.7,False,13.0,Good,False,17,2.0,0,13,5.67,2,20,International,6,4,Low,74.6,4,0,38.9,False,65.5,0.0,Low,62.7,Medium,LOW_RISK,66.4,0.05502322005640723,0.6065306597126334,0,0.125,3,1,188.0,66.46859999999998,0.85,0.0,4.872222222222223,0.6666666666666666,4.0,315.2,0.5666666666666667,0.5555555555555556,68.59722222222223,-2.197222222222223,0.08021390374331551,0.9142857142857143,82.14514106583071,Below Average,87.2337972166998,0,0,0,0,0,0
27,Male,Army,NCO,Artillery,17,Married,4,Associate,34,1687,4,80.4,2,153,True,6801,75.6,51.8,False,1.0,Fair,True,14,1.0,0,16,0.82,6,26,Combat,11,4,Low,76.2,4,0,37.8,True,70.2,0.0,High,69.2,Medium,LOW_RISK,76.7,0.4274149319487267,0.39984965434484737,0,0.2916666666666667,12,0,99.23529411764706,57.60719999999999,0.5384615384615384,0.4274149319487267,1.9185185185185185,0.35294117647058826,4.0,321.6,0.4666666666666667,0.12745098039215685,72.54848484848485,4.151515151515156,0.06393442622950819,0.9014084507042254,81.10185185185185,Average,84.65279329608938,0,1,1,0,0,3
23,Male,Army,Junior,Intelligence,0,Married,3,Bachelor,11,0,1,93.4,2,312,True,5280,81.7,93.1,False,30.0,Good,True,6,0.0,0,24,6.0,0,0,Domestic,999,3,Low,69.2,2,0,38.3,False,66.0,0.0,High,70.4,High,LOW_RISK,69.9,0.17669444575659674,0.0,1,0.7708333333333334,0,0,0.0,56.5364,6.0,0.17669444575659674,4.047826086956522,0.0,2.0,93.4,0.2,0.0,66.50810810810812,3.3918918918918877,0.06393442622950819,0.90625,82.14514106583071,Average,87.2337972166998,0,1,0,1,0,6
19,Female,Air Force,Junior,Aviation,0,Widowed,1,Master,19,51,5,100.0,5,294,True,12376,98.7,100.0,False,8.0,Excellent,False,13,2.0,0,17,13.0,2,33,Combat,18,3,Low,73.9,1,0,34.5,False,81.45,0.0,Low,83.0,Medium,LOW_RISK,82.1,0.19527756283568573,0.22313016014842982,0,0.6041666666666666,0,0,51.0,72.93930000000002,0.3939393939393939,0.19527756283568573,5.2631578947368425,2.0,1.0,500.0,0.43333333333333335,2.75,70.48823529411764,11.61176470588235,0.08021390374331551,0.9666666666666667,82.14514106583071,Average,87.2337972166998,0,0,1,0,0,1
21,Male,Army,Junior,Armor,3,Married,3,Master,3,118,5,68.8,3,598,False,5899,93.5,97.7,False,4.0,Excellent,False,11,1.0,2,19,3.67,2,30,International,25,5,Low,97.6,10,3,63.3,False,90.1,0.0,High,100.0,Medium,HIGH_RISK,62.7,0.03607258132809112,0.12451447144412296,1,0.9375,3,1,39.333333333333336,91.256,0.36666666666666664,0.0,4.652380952380953,0.6666666666666666,3.3333333333333335,344.0,0.36666666666666664,0.8333333333333334,68.59722222222223,-5.897222222222226,0.06393442622950819,0.9142857142857143,82.14514106583071,Above Average,87.2337972166998,0,1,1,1,0,7
18,Male,Army,Junior,Aviation,0,Married,1,Bachelor,27,0,0,74.2,3,113,True,0,100.0,79.2,False,12.0,Good,True,15,3.0,1,15,15.0,0,0,Domestic,999,3,Low,74.0,1,0,54.6,False,77.3,0.0,Medium,68.1,Medium,LOW_RISK,75.6,0.5337766543585982,0.0,0,0.4375,0,0,0.0,74.0,15.0,0.5337766543585982,4.4,0.0,1.0,0.0,0.5,0.0,70.48823529411764,5.111764705882351,0.06393442622950819,0.9666666666666667,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,0
25,Male,Army,NCO,Maintenance,11,Divorced,0,Bachelor,31,1089,3,79.0,4,701,False,2744,73.9,61.9,False,0.0,Fair,True,30,4.0,0,0,2.73,4,28,International,16,3,Low,91.0,10,0,39.4,True,87.5,0.0,Low,57.4,Medium,LOW_RISK,68.3,0.020354679463845702,0.26359713811572677,0,0.3541666666666667,6,1,99.0,67.24900000000001,1.0714285714285714,0.0,2.476,0.36363636363636365,10.0,237.0,1.0,0.21212121212121213,73.85,-5.549999999999997,0.06393442622950819,0.9344262295081968,82.27122302158274,Above Average,84.65279329608938,0,0,1,0,0,1
25,Male,Army,Junior,Military Police,3,Single,5,High School,14,560,5,72.6,4,112,True,11096,69.2,61.6,False,20.0,Excellent,True,18,0.0,1,12,6.0,0,0,Domestic,999,3,Low,71.3,3,0,42.9,False,61.9,0.0,High,73.6,High,LOW_RISK,59.2,0.536750332785653,0.0,0,0.7083333333333334,3,0,186.66666666666666,49.3396,18.0,0.536750332785653,2.464,0.0,3.0,363.0,0.6,0.0,70.96451612903226,-11.764516129032259,0.06393442622950819,0.9696969696969697,82.14514106583071,Below Average,87.2337972166998,1,1,0,0,0,4
21,Female,Air Force,Junior,Armor,2,Married,0,Bachelor,33,21,4,88.5,5,175,True,5253,100.0,100.0,False,7.0,Good,False,24,0.0,0,6,12.0,2,8,International,10,3,Low,76.8,1,0,61.6,False,83.8,0.0,Low,79.5,Medium,LOW_RISK,89.9,0.3782415666666056,0.4345982085070782,0,0.3125,2,0,10.5,76.8,3.0,0.3782415666666056,4.761904761904762,1.0,1.0,354.0,0.8,0.3333333333333333,68.59722222222223,21.302777777777777,0.08021390374331551,0.9142857142857143,82.14514106583071,Below Average,87.2337972166998,0,0,0,0,0,0
25,Female,Navy,Junior,Maintenance,4,Married,0,Associate,16,369,3,71.5,4,302,True,2633,98.2,63.3,False,2.0,Good,False,10,1.0,1,20,2.5,2,31,Domestic,21,3,Low,87.9,3,0,37.9,True,73.8,0.0,Low,100.0,High,LOW_RISK,79.7,0.18678860095433103,0.17377394345044514,0,0.6666666666666666,4,0,92.25,86.3178,0.3225806451612903,0.18678860095433103,2.532,0.5,3.0,214.5,0.3333333333333333,0.6458333333333334,68.79032258064517,10.909677419354836,0.04433497536945813,0.9344262295081968,82.14514106583071,Above Average,87.2337972166998,0,0,1,0,0,1
19,Male,Air Force,Junior,Armor,7,Married,2,High School,18,511,1,92.7,0,516,False,4001,91.8,90.1,False,18.0,Good,True,15,3.0,0,15,2.14,3,28,Domestic,14,5,Low,81.5,0,0,63.7,True,95.9,0.0,Medium,67.0,Medium,LOW_RISK,61.9,0.056888238346101516,0.3114032239145977,0,0.625,7,1,73.0,74.817,0.5357142857142857,0.0,4.742105263157894,0.42857142857142855,0.0,92.7,0.5,0.3333333333333333,68.59722222222223,-6.69722222222223,0.08021390374331551,0.9142857142857143,81.27435897435898,Above Average,87.2337972166998,0,0,1,0,0,1
19,Male,Navy,Junior,Human Resources,2,Single,0,Bachelor,31,333,0,86.2,3,221,True,2020,93.9,71.7,False,16.0,Excellent,True,24,5.0,0,6,12.0,0,0,Domestic,999,3,Low,77.7,1,0,38.0,False,81.45,0.0,Low,63.2,Low,LOW_RISK,68.8,0.2929428389873379,0.0,0,0.3541666666666667,2,0,166.5,72.9603,24.0,0.2929428389873379,3.7736842105263158,0.0,1.0,0.0,0.8,0.0,66.66285714285713,2.1371428571428623,0.04433497536945813,0.9577464788732395,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,0
34,Male,Navy,Officer,Intelligence,16,Single,0,Bachelor,14,1202,15,91.6,8,171,True,34053,93.9,79.4,False,2.0,Good,False,4,1.0,0,26,0.25,6,9,Combat,1,4,Low,86.1,9,0,65.6,True,79.4,0.0,Low,46.9,Medium,LOW_RISK,88.2,0.38674102345450123,0.9200444146293233,0,0.7083333333333334,6,0,75.125,80.8479,0.4444444444444444,0.38674102345450123,2.335294117647059,0.375,9.0,1374.0,0.13333333333333333,0.046875,83.56666666666666,4.63333333333334,0.04433497536945813,0.90625,81.71122448979591,Above Average,82.6136690647482,0,1,0,0,0,2
29,Male,Army,Junior,Special Forces,4,Married,4,High School,17,0,0,71.5,3,318,True,3149,88.5,93.0,False,5.0,Good,True,13,0.0,0,17,3.25,3,12,Domestic,16,3,Low,75.4,3,0,51.4,True,81.1,0.0,High,64.0,Medium,LOW_RISK,69.6,0.17090171280152483,0.26359713811572677,0,0.6458333333333334,4,0,0.0,66.729,1.0833333333333333,0.17090171280152483,3.206896551724138,0.75,3.0,0.0,0.43333333333333335,0.25,70.16279069767442,-0.5627906976744299,0.06393442622950819,0.9620253164556962,82.14514106583071,Below Average,87.2337972166998,0,1,0,0,0,2
19,Male,Navy,Junior,Logistics,5,Married,4,Bachelor,44,601,2,76.2,3,213,True,3701,95.1,63.8,False,1.0,Good,False,19,0.0,0,11,3.8,2,24,International,26,5,Low,70.7,0,0,47.5,False,78.2,0.0,High,61.6,Medium,LOW_RISK,64.2,0.30625618134802807,0.11455884399268773,0,0.08333333333333333,5,0,120.2,67.2357,0.7916666666666666,0.30625618134802807,3.357894736842105,0.4,0.0,152.4,0.6333333333333333,0.4,69.540625,-5.340625000000003,0.04433497536945813,0.9672131147540983,82.14514106583071,Below Average,87.2337972166998,0,1,0,0,0,2
38,Male,Army,NCO,Administration,6,Divorced,5,High School,3,419,3,89.0,2,253,True,7735,92.1,80.3,False,19.0,Good,True,14,2.0,0,16,2.33,3,29,International,6,3,Low,83.9,0,0,49.3,True,81.45,1.0,High,80.9,Low,MEDIUM_RISK,78.0,0.245230779279839,0.6065306597126334,1,0.9375,1,0,69.83333333333333,77.2719,0.4827586206896552,0.245230779279839,2.113157894736842,0.5,0.0,267.0,0.4666666666666667,0.4027777777777778,70.65357142857142,7.346428571428575,0.06393442622950819,0.9166666666666666,81.72773722627738,Above Average,84.65279329608938,0,1,1,0,0,8
37,Male,Army,NCO,Artillery,14,Married,4,High School,16,1080,5,87.2,5,124,True,6013,83.4,76.4,False,4.0,Concern,False,11,0.0,2,19,0.79,5,24,Combat,2,3,Moderate,90.1,2,0,46.4,True,81.45,1.0,High,64.6,Medium,LOW_RISK,89.6,0.5021336855390237,0.8464817248906141,0,0.6666666666666666,9,0,77.14285714285714,75.1434,0.4583333333333333,0.5021336855390237,2.064864864864865,0.35714285714285715,2.0,436.0,0.36666666666666664,0.14285714285714285,72.54848484848485,17.051515151515147,0.06393442622950819,0.9014084507042254,82.27122302158274,Above Average,84.65279329608938,1,1,0,0,0,6
41,Female,Navy,NCO,Artillery,8,Married,1,High School,9,727,2,77.1,4,640,False,2299,79.6,75.2,False,6.0,Good,False,11,1.0,0,19,1.38,3,21,Combat,9,4,Moderate,73.4,2,0,31.6,False,57.5,0.0,Low,49.6,Low,LOW_RISK,65.5,0.028565500784550377,0.4723665527410147,1,0.8125,3,1,90.875,58.4264,0.5238095238095238,0.0,1.8341463414634147,0.375,2.0,154.2,0.36666666666666664,0.21875,72.54848484848485,-7.048484848484847,0.04433497536945813,0.9014084507042254,81.72773722627738,Below Average,84.65279329608938,0,1,0,0,0,5
25,Female,Army,NCO,Aviation,15,Single,4,High School,17,1271,8,78.6,7,213,True,12506,91.7,82.6,False,4.0,Good,False,17,0.0,0,13,1.13,5,11,Combat,5,4,Low,84.4,1,0,49.9,True,83.5,0.0,High,48.8,Medium,LOW_RISK,83.5,0.30625618134802807,0.6592406302004438,0,0.6458333333333334,10,0,84.73333333333333,77.3948,1.5454545454545454,0.30625618134802807,3.304,0.3333333333333333,1.0,628.8,0.5666666666666667,0.06111111111111111,70.88181818181819,12.61818181818181,0.06393442622950819,0.9666666666666667,82.27122302158274,Above Average,84.65279329608938,0,1,0,0,0,2
29,Female,Air Force,NCO,Logistics,9,Married,2,Bachelor,17,811,7,75.7,4,624,False,13803,100.0,98.3,False,4.0,Good,True,4,1.0,0,26,0.44,4,21,International,5,4,Low,96.6,5,0,55.8,True,81.45,0.0,Medium,61.6,High,LOW_RISK,77.7,0.031220927161230903,0.6592406302004438,0,0.6458333333333334,4,1,90.11111111111111,96.6,0.19047619047619047,0.0,3.389655172413793,0.4444444444444444,5.0,529.9,0.13333333333333333,0.19444444444444445,75.05789473684212,2.6421052631578874,0.08021390374331551,0.9672131147540983,81.72773722627738,Above Average,84.65279329608938,0,0,0,0,0,0
40,Female,Navy,Officer,Maintenance,22,Single,2,Doctorate,13,1434,8,78.3,4,85,True,11977,74.9,65.7,False,14.0,Good,True,16,0.0,0,14,0.73,6,4,Combat,8,4,Low,79.1,0,0,59.5,True,100.0,0.0,Low,85.1,Medium,LOW_RISK,85.8,0.6236149164261732,0.513417119032592,0,0.7291666666666666,12,0,65.18181818181819,59.2459,4.0,0.6236149164261732,1.6425,0.2727272727272727,0.0,626.4,0.5333333333333333,0.015151515151515152,77.80714285714285,7.992857142857147,0.04433497536945813,0.9344262295081968,81.71122448979591,Average,82.6136690647482,0,0,0,0,0,0
32,Male,Army,Officer,Engineer,8,Divorced,2,Bachelor,13,751,7,70.3,6,516,False,10817,81.5,82.5,True,41.0,Excellent,True,20,0.0,0,10,2.5,3,30,Domestic,5,3,Low,81.0,4,0,66.0,True,82.3,1.0,Low,73.6,Low,LOW_RISK,65.7,0.056888238346101516,0.6592406302004438,0,0.7291666666666666,0,1,93.875,66.015,0.6666666666666666,0.0,2.578125,0.375,4.0,492.09999999999997,0.6666666666666666,0.3125,73.88333333333334,-8.183333333333337,0.06393442622950819,0.9482758620689655,85.33684210526316,Average,82.6136690647482,1,0,1,0,0,5
24,Male,Navy,Junior,Special Forces,4,Single,5,Bachelor,18,0,5,68.7,4,65,True,9901,70.6,74.4,True,22.0,Concern,False,12,0.0,0,18,3.0,1,24,International,5,3,Low,78.4,4,0,49.5,True,65.5,0.0,High,79.4,Medium,LOW_RISK,65.4,0.6969015606581122,0.6592406302004438,0,0.625,4,0,0.0,55.3504,0.5,0.6969015606581122,3.1,0.25,4.0,343.5,0.4,0.5,70.16279069767442,-4.7627906976744185,0.04433497536945813,0.9620253164556962,82.14514106583071,Average,87.2337972166998,1,1,0,0,0,4
27,Male,Army,NCO,Human Resources,7,Single,2,Associate,36,714,4,90.1,2,318,True,12140,91.6,88.4,False,11.0,Fair,False,4,1.0,2,26,0.57,2,8,Combat,17,4,Low,78.9,3,0,58.0,True,75.6,0.0,Medium,70.3,Medium,LOW_RISK,72.2,0.17090171280152483,0.2425210746356487,0,0.25,2,0,102.0,72.2724,0.5,0.17090171280152483,3.274074074074074,0.2857142857142857,3.0,360.4,0.13333333333333333,0.09523809523809523,73.8103448275862,-1.6103448275862036,0.06393442622950819,0.9577464788732395,81.72773722627738,Average,84.65279329608938,0,0,0,0,0,0
